dataset,run,record_id,title,reason,category,notes
van_de_Schoot_2017,B,5655,Health-related quality of life after burns: A prospective multicenter cohort study with 18 months follow-up,"Focuses on health-related quality of life after burns, not PTSD trajectory clustering.",FN-POP,
van_de_Schoot_2017,B,1209,"Latent profile analyses of posttraumatic stress disorder, depression and generalized anxiety disorder symptoms in trauma-exposed soldiers","Uses latent profile analysis (cross-sectional), not LGMM/LCGA trajectory clustering; no longitudinal trajectory identification.",FN-DESIGN,
van_de_Schoot_2017,B,1822,Trauma at the hands of another: Longitudinal study of differences in the posttraumatic stress disorder symptom profile following interpersonal compared with noninterpersonal trauma,Examines PTSD symptom profiles by trauma type; no clustering method or trajectory identification mentioned.,FN-DEF,
van_de_Schoot_2017,B,1804,"The impact of clergy-perpetrated sexual abuse: The role of gender, development, and posttraumatic stress",Review of clergy-perpetrated sexual abuse survivors; no longitudinal clustering method or trajectory analysis.,FN-DESIGN,
van_de_Schoot_2017,B,852,DSM-IV post-traumatic stress disorder among World Trade Center responders 11-13 years after the disaster of 11 September 2001 (9/11),Examines extent of DSM-IV PTSD cross-sectionally 11-13 years post-disaster; no trajectory clustering method.,FN-DESIGN,
van_de_Schoot_2017,B,5532,Post-traumatic stress symptoms among mothers of children with leukemia undergoing treatment: A longitudinal study,Longitudinal PTSS study but no clustering method (LGMM/LCGA/HCA) mentioned in abstract.,FN-DEF,
van_de_Schoot_2017,B,1572,'Traumatisers or traumatised': Trauma experiences and personality characteristics of Australian prisoners,Cross-sectional prisoner study of PTSD and personality; no longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,B,4825,"Associations Between Prolonged Grief Disorder, Depression, Posttraumatic Stress Disorder, and Anxiety in Rwandan Genocide Survivors",Cross-sectional interview study of Rwandan genocide survivors; no longitudinal trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,B,2478,A person-centred approach to modelling population experiences of trauma and mental illness,"Latent class analysis of trauma exposure distribution, not PTSD symptom trajectories over time.",FN-POP,
van_de_Schoot_2017,B,5592,Subgroups of depression in the sequenced treatment alternatives to relieve depression (STAR∗D) study: A latent class analysis,Latent class analysis of depression subtypes in STAR*D; not PTSD trajectories after trauma.,FN-POP,
van_de_Schoot_2017,B,4527,The effect of a yoga intervention on alcohol and drug abuse risk in veteran and civilian women with posttraumatic stress disorder,Yoga intervention study on substance use in PTSD; no longitudinal trajectory clustering method.,FN-DEF,
van_de_Schoot_2017,B,3195,Treatment response heterogeneity in the predominant negative symptoms of schizophrenia: Analysis of amisulpride vs placebo in three clinical trials,"About schizophrenia treatment response, not PTSD trajectories or trauma.",FN-POP,
van_de_Schoot_2017,B,3995,Role of risk factors proximate to time of trauma in the course of PTSD and MDD symptoms following traumatic injury,Uses latent growth modeling but not clustering/LGMM/LCGA to identify distinct trajectory classes.,FN-DEF,
van_de_Schoot_2017,B,1690,Diagnosis of posttraumatic stress disorder after surgery for primary rhegmatogenous retinal detachment,Investigates PTSD prevalence after retinal detachment surgery; no trajectory clustering method described.,FN-DEF,
van_de_Schoot_2017,B,562,Investigating the dissociative subtype of posttraumatic stress disorder in a sample of traumatized detained youth,,FN-OTHER,
van_de_Schoot_2017,B,1208,"Latent profiles of DSM-5 PTSD symptoms and the ""Big Five"" personality traits",Cross-sectional latent profile analysis of PTSD symptoms and personality; not longitudinal trajectories.,FN-DESIGN,
van_de_Schoot_2017,B,2490,Evaluating musculoskeletal pain pathogenesis in the aftermath of motor vehicle collision in a multi-dimensional context,"Evaluates trajectories of pain, depression, PTSD, somatic symptoms but no clustering method (LGMM/LCGA/HCA) mentioned.",FN-DEF,
van_de_Schoot_2017,B,2083,Psychological distress among victimized women on probation and parole: A latent class analysis,"Latent class analysis of general psychological distress, not longitudinal trajectory modelling of PTSD after trauma.",FN-DEF,
van_de_Schoot_2017,B,5411,"Associations of Adult Separation Anxiety Disorder With Conflict-Related Trauma, Ongoing Adversity, and the Psychosocial Disruptions of Mass Conflict Among West Papuan Refugees","Cross-sectional examination of PTSD and separation anxiety in refugees, no trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,989,Patterns of DSM-5 posttraumatic stress disorder and depression symptoms in an epidemiological sample of Chinese earthquake survivors: A latent profile analysis,"Latent profile analysis but cross-sectional, not longitudinal trajectory study.",FN-DESIGN,
van_de_Schoot_2017,B,1705,Adverse childhood experiences and their association to personality styles in a nonmelancholic depressive sample,Cross-sectional retrospective study of ACEs and personality in depression; no PTSD trajectories.,FN-DESIGN,
van_de_Schoot_2017,B,550,Resilience and distress: Israelis respond to the disengagement from Gaza and the second Lebanese war,Assesses nation-related anxiety and post-traumatic symptoms but no clustering method for PTSD trajectories described.,FN-DEF,
van_de_Schoot_2017,B,3558,Trajectories of PTSD and substance use disorders in a longitudinal study of personality disorders,Examines co-occurrence of PTSD and SUD over time but no trajectory clustering method described.,FN-DEF,
van_de_Schoot_2017,B,568,Trajectories of self-rated health among veterans: A latent growth curve analysis of the impact of posttraumatic symptoms,"Latent growth curve analysis of self-rated health, not clustering of PTSD trajectories.",FN-DEF,
van_de_Schoot_2017,B,2103,Reducing refugee mental health disparities: A community-based intervention to address postmigration stressors with African adults,Refugee mental health intervention study; no PTSD trajectory clustering method described.,FN-DEF,
van_de_Schoot_2017,B,3524,A cluster analysis of symptom patterns and adjustment in Vietnam combat veterans with chronic posttraumatic stress disorder,"Cluster analysis of symptom patterns but cross-sectional, not longitudinal trajectory modelling.",FN-DESIGN,
van_de_Schoot_2017,B,3522,A cluster analysis of symptom patterns and adjustment in Vietnam combat veterans with chronic posttraumatic stress disorder,"Cross-sectional cluster analysis of symptom patterns in veterans, not longitudinal trajectory modelling of PTSD over time.",FN-DESIGN,
van_de_Schoot_2017,B,2053,Does posttraumatic stress disorder affect post-treatment methamphetamine use?,PTSD and methamphetamine treatment outcomes; no trajectory clustering method applied.,FN-DEF,
van_de_Schoot_2017,B,5292,Validation of the negative sequelae of trauma (NeST) model: A dimensional approach to studying the neurobiology of post-traumatic stress,Dimensional neurobiological model validation; no longitudinal trajectory clustering described.,FN-DEF,
van_de_Schoot_2017,B,1636,Attributional style and anxiety sensitivity as maintenance factors of posttraumatic stress symptoms: A prospective examination of a diathesis-stress model,Prospective diathesis-stress study of PTSD maintenance factors; no clustering method or trajectory identification.,FN-DEF,
van_de_Schoot_2017,B,2666,Psychological impact of fire disaster on children and their parents,No abstract; title does not indicate longitudinal trajectory clustering method for PTSD.,FN-ABS,
van_de_Schoot_2017,B,2233,The effect of trauma onset and frequency on PTSD-associated symptoms,"Cross-sectional study of trauma characteristics on PTSD symptoms, no trajectory clustering.",FN-DESIGN,
van_de_Schoot_2017,B,1852,Evaluating the dimensionality of PTSD in a sample of OIF/OEF veterans,Cross-sectional dimensionality study using latent profile/factor mixture; no longitudinal trajectories.,FN-DESIGN,
van_de_Schoot_2017,B,1746,Intolerance of uncertainty and PTSD symptoms: Exploring the construct relationship in a community sample with a heterogeneous trauma history,Cross-sectional community sample exploring intolerance of uncertainty and PTSD; no trajectory clustering method.,FN-DESIGN,
van_de_Schoot_2017,B,2352,Identification and Prediction of Distress Trajectories in the First Year After a Breast Cancer Diagnosis,Distress trajectories after breast cancer diagnosis; psychological distress not specifically PTSD symptoms.,FN-DEF,
van_de_Schoot_2017,B,1623,Predicting criminality from child maltreatment typologies and posttraumatic stress symptoms,"Focus on child maltreatment typologies and criminality prediction, not PTSD symptom trajectories over time.",FN-POP,
van_de_Schoot_2017,B,1140,"PTSD symptoms, potentially traumatic event exposure, and binge drinking: A prospective study with a national sample of adolescents",Focus on PTSD-binge drinking comorbidity; no evidence of clustering method applied to PTSD trajectories.,FN-DEF,
van_de_Schoot_2017,B,3547,Profile of children investigated for sexual abuse: Association with psychopathology symptoms and services,"Focuses on latent subgroups of sexually abused children and psychopathology/services, not PTSD trajectory clustering over time.",FN-POP,
van_de_Schoot_2017,B,3959,Prospective investigation of mental health following sexual assault,,FN-OTHER,
van_de_Schoot_2017,B,2130,Developmental Patterns of Adverse Childhood Experiences and Current Symptoms and Impairment in Youth Referred For Trauma-Specific Services,"Focuses on adverse childhood experience patterns across epochs, not PTSD symptom trajectories via clustering.",FN-POP,
van_de_Schoot_2017,B,4528,Presence of Spontaneous Pain and Comorbid Pain Conditions Identifies Vulvodynia Subgroups,"Vulvodynia pain subgroups via cluster analysis, unrelated to PTSD trajectories.",FN-OTHER,
van_de_Schoot_2017,B,1708,Anatomical and neuropsychological effects of cluster munitions,"Physical/anatomical effects of cluster munitions, not PTSD trajectory clustering study.",FN-POP,
van_de_Schoot_2017,B,588,Anxiety sensitivity taxon and trauma: Discriminant associations for posttraumatic stress and panic symptomatology among young adults,Cross-sectional concurrent associations of anxiety sensitivity taxon with PTSD; no trajectory clustering.,FN-DESIGN,
van_de_Schoot_2017,B,1050,Patterns of violence against women: A latent class analysis,"Latent class analysis of violence patterns, not PTSD symptom trajectories over time.",FN-POP,
van_de_Schoot_2017,B,624,Does abortion increase women's risk for post-traumatic stress? Findings from a prospective longitudinal cohort study,Prospective PTSD study but no clustering method (LGMM/LCGA) applied to trajectories.,FN-DEF,
van_de_Schoot_2017,B,1745,Clarifying the relationship between AS dimensions and PTSD symptom clusters: Are negative and positive affectivity theoretically relevant constructs?,Cross-sectional study of anxiety sensitivity and PTSD symptom clusters; no longitudinal trajectory clustering.,FN-DESIGN,
